0.241182836,-0.044498567,0.83659684,0.425278135,0.47210208,-1,0.342032215,-0.418928866,-0.028934472,1,0.172616145,1,-0.058145135,-0.536164312,-0.808577732,1,-0.616850664,-0.995331212,-0.162467995,0.716766182,0.040498093,0.325652542,1,0.757904471,-0.853383107,0.207560109,-0.704118607,-0.581705551
0.27668176,-0.068628827,0.827134605,0.452963384,0.468107801,-1,0.312156357,-0.430821098,-0.06017351,1,0.174718203,1,-0.074905847,-0.535738452,-0.837610178,1,-0.593095968,-0.996104973,-0.201892182,0.693125933,0.029704673,0.353142325,1,0.753413161,-0.844514078,0.194308044,-0.702683605,-0.593896278
0.31157207,-0.075021051,0.817851259,0.45932574,0.467751231,-1,0.283429025,-0.44169737,-0.088751913,1,0.194011482,1,-0.077463769,-0.538567865,-0.864474657,1,-0.572367936,-0.996753392,-0.246954886,0.672677052,0.018356304,0.356868272,1,0.750518044,-0.84209089,0.179854365,-0.702536774,-0.610068324
0.34723172,-0.102653335,0.807719821,0.497764141,0.471100385,-1,0.25515164,-0.450767547,-0.112684009,1,0.202948608,1,-0.093385925,-0.54556249,-0.887286779,1,-0.543523871,-0.997296209,-0.298329368,0.656167553,0.008372454,0.399430308,1,0.748887848,-0.84660058,0.165210128,-0.699531948,-0.629457099
0.384612845,-0.125907172,0.796953035,0.526136968,0.479828978,-1,0.226824107,-0.458857793,-0.130744372,1,0.207753498,1.00007376,-0.09772591,-0.554822399,-0.920134121,1,-0.517722392,-0.997746253,-0.354796991,0.644484681,0.003995739,0.42687439,1,0.746688289,-0.856699454,0.15049124,-0.688158448,-0.651874035
0.420272761,-0.142698454,0.786941841,0.522819246,0.494244744,-1,0.198378743,-0.467363434,-0.134059201,1,0.210070316,1,-0.097298349,-0.566454709,-0.92276396,1,-0.51534376,-0.998123335,-0.412263703,0.637009173,0.003045524,0.448727228,1,0.745717473,-0.870859688,0.135200774,-0.687154005,-0.67759046
0.458110414,-0.147209445,0.77826919,0.514664748,0.513103045,-1,0.165044792,-0.475195272,-0.186384238,1,0.209079097,1,-0.090822521,-0.580035293,-0.934734456,1,-0.469438285,-0.998436899,-0.467578404,0.6324373,0.006206447,0.46824869,1,0.747053762,-0.890342247,0.118919727,-0.68132578,-0.707400065
0.495348476,-0.159633339,0.772367569,0.505322901,0.534810949,-1,0.128249038,-0.481037687,-0.234146,1,0.207700284,1,-0.079805802,-0.592197999,-0.953989948,1,-0.46479714,-0.99869724,-0.520053054,0.630207699,0.014705282,0.484178852,1,0.752961098,-0.908625757,0.10096756,-0.675233169,-0.74360935
0.531493993,-0.192587465,0.770946208,0.493255142,0.558856042,-1,0.094690882,-0.48555463,-0.272645668,1,0.206869325,1,-0.06711674,-0.601180941,-0.962209883,1,-0.439981484,-0.998913239,-0.569303214,0.629007512,0.027766518,0.49721649,1,0.763491474,-0.923893558,0.082588719,-0.674178939,-0.783938577
0.565993727,-0.221884555,0.773702472,0.478939609,0.585038661,-1,0.065200463,-0.489613678,-0.302837899,1,0.204823022,1,-0.056565114,-0.610148128,-0.96275272,1,-0.383733566,-0.999094483,-0.614749209,0.628071836,0.044729032,0.506331857,1,0.777646662,-0.936549827,0.065432086,-0.684708782,-0.820128668
0.595382502,-0.245978155,0.781216705,0.468661796,0.61291956,-1,0.040314324,-0.492850407,-0.322979795,1,0.202831805,1,-0.049923157,-0.618055437,-0.973278104,1,-0.3469207,-0.999245485,-0.656030876,0.628175666,0.064975258,0.510247025,1,0.79489967,-0.947096836,0.028162331,-0.685765998,-0.850181258
0.61801029,-0.252479503,0.793897638,0.462267551,0.642321418,-1,0.022234966,-0.494782749,-0.332969484,1,0.201391619,1,-0.045214452,-0.623580047,-0.974133802,1.000050921,-0.343915206,-0.999370685,-0.691031671,0.629774251,0.089857049,0.510682233,1,0.815985069,-0.955895455,-0.038658536,-0.704256999,-0.875194046
0.632026052,-0.267905867,0.81145534,0.460746299,0.672723375,-1,0.01262489,-0.496697224,-0.334053691,1,0.200856307,1,-0.045262683,-0.624238188,-0.981430922,1,-0.263272193,-0.999475865,-0.719797654,0.633292144,0.118967559,0.504583562,1,0.840256263,-0.973901928,-0.106466044,-0.706015716,-0.880414092
0.638920378,-0.286622121,0.832349512,0.461386043,0.701491146,-1,0.009101454,-0.499866133,-0.327092753,1,0.200792147,1,-0.050543507,-0.620911785,-0.984829928,1,-0.255265346,-0.999563632,-0.742571535,0.637072516,0.14871122,0.493917764,1,0.867285111,-0.986564227,-0.160144001,-0.714535828,-0.908765514
0.638983138,-0.317974389,0.857098417,0.46140445,0.726776323,-1,0.008099972,-0.503363371,-0.325429951,1,0.192470016,0.999950898,-0.0592384,-0.616374028,-0.987355148,1,-0.161780864,-0.999636383,-0.757653426,0.640934181,0.17889391,0.492252457,1,0.895607017,-0.994729737,-0.201291048,-0.725472797,-0.927775295
0.634267417,-0.338759531,0.880653538,0.460699297,0.749804661,-1,0.008373515,-0.505621547,-0.288178647,1,0.190802478,0.999901788,-0.06689045,-0.616439862,-0.989462359,1,-0.1015958,-0.999696798,-0.764410927,0.645753794,0.210487114,0.468356264,1,0.925336252,-0.999264453,-0.233068748,-0.726416224,-0.939819626
0.627388797,-0.354334139,0.900656835,0.459616136,0.772141467,-1,0.008989279,-0.505453588,-0.252276054,1,0.184229162,0.999975541,-0.075824589,-0.621754026,-0.989604942,1,-0.047079542,-0.999744453,-0.764918329,0.651087426,0.238821963,0.464279768,1,0.959008521,-0.999979123,-0.256757004,-0.7327468,-0.949856923
0.617002461,-0.358690885,0.917161805,0.45721797,0.796080346,-1,0.010725294,-0.501566111,-0.215816659,1,0.174154826,1,-0.086836548,-0.629871977,-0.994663863,1,0.006513605,-0.99978816,-0.760831493,0.656451191,0.262054607,0.450198043,1,0.990855929,-1,-0.271984342,-0.733625769,-0.958194702
0.600062332,-0.38010624,0.930954597,0.451911579,0.822939472,-1,0.014819433,-0.493946209,-0.177223229,1,0.151188931,0.999975474,-0.101487471,-0.640169764,-0.995090553,1,0.060375051,-0.999822562,-0.751204775,0.660454308,0.28041941,0.414178397,1,1,-1,-0.278028625,-0.733651993,-0.96517006
