csp_avg,csn_avg,delta_sei,cf
-0.0005138374488523471,0.001927199265683107,-0.0018641638914801834,-0.0019019967882169628
-0.0005038084287279289,0.00023229700697998993,0.0005826083470032511,0.0005943598367630365
-0.0002456300196404994,0.00029202995031231714,-0.0010188127619135878,-0.001039333850674859
-0.0018426858600518819,0.0010357150582669958,0.0006449468169871005,0.0006578916103593157
-0.00017636276772046517,0.0003332745182843723,-0.0017852720393206469,-0.0018210601101331938
-0.02466349773022834,0.006733104232340441,0.0005797611582924799,0.0005913145351904724
0.0013793216402290356,-0.005158453482279791,-0.0018444395422763321,-0.001881172833831527
0.0009632601290134803,-0.00028943403676228243,0.0004826626906367498,0.0004921970969810236
-0.007750937924801363,0.0045339178645568395,0.0006784369820070475,0.0006918182503351248
0.0021934263386886124,-0.006685112989862103,-0.0016480718393326454,-0.0016805480886712876
0.002673534425556651,-0.0005091353168235239,0.0004977493282979647,0.0005074728884760637
-0.0003134080064173844,0.00011609501572013797,0.0005044893867918373,0.0005143306232551287
-0.0026756039593848775,0.0025657762579557623,0.0004919170277861404,0.0005014988827343982
-0.002029650896820526,0.0115622484424756,-0.0011053388889233325,-0.0011268498857039454
-0.0007348386741655702,0.0010833193356881458,0.0002731119854144728,0.0002784057776008674
-0.0017889165310268158,0.009873725948118096,-0.0010120180360955852,-0.0010316119555418344
0.0018509367763481842,-0.0030829124613352926,-0.001429686019895378,-0.0014572638608432219
-0.00979189705483354,0.0012553781231837429,0.0007687782778408651,0.0007834981531215635
0.0011673986067837906,-0.0009411510584151904,0.00020274336906911494,0.0002066216064433507
-0.000887563527489392,0.0009224860054557595,0.0004124051690448264,0.00042028016489004057
-0.003041132005456653,0.021198876096037333,-0.0013135285712262445,-0.0013385889678059688
-0.00042048764312369746,0.0004959004396114911,-0.001050868063816532,-0.001070824267792216
-0.0022245690765946517,0.001069208055742421,0.0006350871498700789,0.0006471051690592556
-0.0004443122635698619,0.0006275091394306448,-0.0005972324750881109,-0.0006085208744004007
0.0007569201304583369,-0.0007592360566338902,-9.971053564960003e-5,-0.00010159010121242885
-6.346032382817548e-5,8.15882681310214e-5,-0.0012709457397195442,-0.0012948535526807682
-0.030094336667824635,0.005307989584897663,0.0003353251266810978,0.00034160139405640293
0.000983020882316931,-0.004493472945300835,-0.0006312541779429671,-0.0006430639021860309
-0.0017711141411236365,0.012657541720919178,-0.0016258621925502976,-0.0016562361678970257
-0.00045760724791914513,0.00021495848559641002,0.0005357512619145568,0.0005456916620877647
0.0006838019095014008,-0.0009545622288701128,-9.602428583946175e-5,-9.78036434280656e-5
0.0003814010831186201,-0.0006083304098193748,1.8985369688624316e-5,1.933649397944243e-5
-0.00020691731442607606,0.00044951832636351715,-0.0001563322696816843,-0.00015921869509943497
-0.00031197216081193,0.0008441191825114738,-0.0006281828940332562,-0.0006397603983314405
