cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
0.004007157995280774,0.0006927505562359619,-4189.61838841983,4,8
0.004019271029303044,0.0006935727679277822,-4210.646874797836,5,11
0.004040884282513885,0.0006926699150317948,-4247.958504753103,10,10
0.004060371553132793,0.0006923718437993748,-4279.409958105757,6,10
0.004072440544862763,0.0006959086551882373,-4292.122106771767,3,9
0.004084331080812908,0.0006963999530233633,-4304.241104975629,5,7
0.004097423788022753,0.0007010614253903695,-4321.272202322991,3,8
0.004109643915985325,0.000706944069632706,-4336.739230328693,1,7
0.004118525508881238,0.0007101325507650293,-4343.989562980203,0,8
0.004132358873771853,0.0007104751412266933,-4358.547788638833,6,6
0.004143587051053168,0.000705533978526296,-4365.153013309673,1,2
0.004154789711714962,0.0007023500558020004,-4371.878617958391,1,2
0.004165867513535378,0.0007003372021965193,-4378.253109156747,0,1
0.004177221555821701,0.0006997010610682338,-4385.140271105904,0,1
0.004189259643279397,0.0007009012447638962,-4393.048124451156,0,0
0.0042023572722353795,0.0007042405491878742,-4401.614021981204,0,1
0.0042125548852298585,0.0007072456398205691,-4406.055087247753,0,1
0.00421993777758534,0.000711324254274743,-4401.985288271818,0,3
0.00422872658322385,0.0007120579725300225,-4400.038382508608,3,7
0.0042467928839840735,0.000717965913822097,-4428.04263121585,4,8
0.004259141879596116,0.0007139212298774851,-4444.5344603551885,6,10
0.004270166119136561,0.0007144200775035714,-4458.22875986398,2,11
0.004284971135393933,0.0007239595655481278,-4488.34090562757,4,9
0.004300257241510817,0.0007220355057728465,-4518.88254304214,5,10
0.004314917085705858,0.0007191004963311088,-4548.544961417816,5,9
0.004324362523310238,0.0007170535605036904,-4559.266829919652,1,9
0.004345233324811459,0.0007091121154367589,-4594.299487084729,9,9
0.004362250699838865,0.0007123302473327708,-4618.78842938572,2,9
0.004376206078961895,0.0007072108763667106,-4636.674989518637,6,9
0.0043882773317009864,0.0007055876990511695,-4649.100127575677,3,7
0.004401610105850516,0.0007064147391730828,-4667.036987872576,4,9
0.0044129616142123676,0.0007049987556082092,-4681.058030411369,4,9
0.004421291499611219,0.0007032159298223616,-4689.156742804093,3,6
