x1,x2,x3,x4,u,x_next1,x_next2,x_next3,x_next4
1067.8594060232879,26425.048101922708,3.966732546314449e-10,0.002097555680163433,-19.959945982078928,8409.314364825314,5519.19501321852,3.98901862340779e-10,0.0021133125058516015
8409.314364825314,5519.19501321852,3.98901862340779e-10,0.0021133125058516015,8.814453247809483,5219.508234157749,14602.043564361396,4.223096451772563e-10,0.002278811508819291
5219.508234157749,14602.043564361396,4.223096451772563e-10,0.002278811508819291,9.027905417599428,2013.8790841938423,23729.939023930434,4.461886324177764e-10,0.0024476420472684746
2013.8790841938423,23729.939023930434,4.461886324177764e-10,0.0024476420472684746,-15.22651155963079,7591.1632876858375,7847.778434569034,4.494846502562261e-10,0.0024709457351844892
7591.1632876858375,7847.778434569034,4.494846502562261e-10,0.0024709457351844892,-4.065228997654774,9111.12676894915,3519.315320473896,4.56097123364525e-10,0.0025176976088761927
9111.12676894915,3519.315320473896,4.56097123364525e-10,0.0025176976088761927,20.219593796154403,1909.3475178753483,24026.063957059683,5.104836999212731e-10,0.0029022245953853583
1909.3475178753483,24026.063957059683,5.104836999212731e-10,0.0029022245953853583,-11.027618537522399,5913.0374939108815,12624.898802856696,5.150250754384679e-10,0.0029343332801526406
5913.0374939108815,12624.898802856696,5.150250754384679e-10,0.0029343332801526406,0.07766904897164296,5884.71947644457,12705.266959247805,5.263287995549106e-10,0.0030142534966106365
5884.71947644457,12705.266959247805,5.263287995549106e-10,0.0030142534966106365,5.947186153645942,3750.1340583948845,18783.3566171827,5.444543214876859e-10,0.003142405565907374
3750.1340583948845,18783.3566171827,5.444543214876859e-10,0.003142405565907374,-13.871294899905216,8879.08537389426,4177.881193326019,5.479255654977157e-10,0.0031669481476089747
8879.08537389426,4177.881193326019,5.479255654977157e-10,0.0031669481476089747,0.24410336396192672,8786.681850218536,4440.788310969504,5.572835899790313e-10,0.0032331117707177564
8786.681850218536,4440.788310969504,5.572835899790313e-10,0.0032331117707177564,9.886943707858439,5203.118269756252,14644.856198479289,5.831494131342865e-10,0.003415989746519138
5203.118269756252,14644.856198479289,5.831494131342865e-10,0.003415989746519138,4.141294359747888,3720.081493271756,18867.628352680902,5.989169931611842e-10,0.00352747056432637
3720.081493271756,18867.628352680902,5.989169931611842e-10,0.00352747056432637,-3.387071701824961,4942.12677793898,15387.480356796117,6.075209869771797e-10,0.003588302998053002
4942.12677793898,15387.480356796117,6.075209869771797e-10,0.003588302998053002,-2.0497076557550904,5687.871757784547,13263.639799159506,6.170827879935321e-10,0.003655907373308714
5687.871757784547,13263.639799159506,6.170827879935321e-10,0.003655907373308714,9.643123937986024,2257.1087918392464,23032.615217862207,6.41772243076097e-10,0.003830468126393488
2257.1087918392464,23032.615217862207,6.41772243076097e-10,0.003830468126393488,-2.691311619434546,3219.6443478189667,20291.449475582936,6.506796201831362e-10,0.00389344555747144
3219.6443478189667,20291.449475582936,6.506796201831362e-10,0.00389344555747144,-14.85832678389138,8701.457523563953,4681.155916138294,6.539678005864357e-10,0.003916693832719273
8701.457523563953,4681.155916138294,6.539678005864357e-10,0.003916693832719273,15.303614354390906,3219.5510716810154,20290.72308438389,6.920145378436339e-10,0.004185693982209163
3219.5510716810154,20290.72308438389,6.920145378436339e-10,0.004185693982209163,-4.5774832919385124,4869.898304088036,15590.946068531768,6.998059249750358e-10,0.004240781079137157
4869.898304088036,15590.946068531768,6.998059249750358e-10,0.004240781079137157,-6.27602345624622,7169.122577325322,9043.429281315155,7.064901181078196e-10,0.004288040031719169
7169.122577325322,9043.429281315155,7.064901181078196e-10,0.004288040031719169,13.745934508494068,2271.6314184646767,22988.906802315196,7.398271059438186e-10,0.004523741049938029
2271.6314184646767,22988.906802315196,7.398271059438186e-10,0.004523741049938029,-11.2461746679314,6365.619507479082,11330.605747942724,7.443535818960306e-10,0.004555744390975558
6365.619507479082,11330.605747942724,7.443535818960306e-10,0.004555744390975558,6.562383345990137,4004.453441446487,18053.894311429638,7.633356599660908e-10,0.004689952530926094
4004.453441446487,18053.894311429638,7.633356599660908e-10,0.004689952530926094,2.6313907790270648,3066.161297254243,20725.47145438194,7.774356580303011e-10,0.004789643118359129
3066.161297254243,20725.47145438194,7.774356580303011e-10,0.004789643118359129,0.282372020104623,2965.4113084536666,21012.092473067656,7.890355345514373e-10,0.004871657207955203
2965.4113084536666,21012.092473067656,7.890355345514373e-10,0.004871657207955203,3.177038554408788,1838.0831578979437,24221.947305738508,8.043129720942247e-10,0.00497967259321816
1838.0831578979437,24221.947305738508,8.043129720942247e-10,0.00497967259321816,0.46502941754193167,1673.3482582639413,24690.765820586006,8.162591340184645e-10,0.005064135009054964
